Time_Period,Time_Period_Label,categoryCode,COD_categoryCode_Label,Formatted_FIPS,State,Deaths,Population,Age_Adjusted_Rate
3,1990-1994,111,Accidental drug poisoning,20,KS,118,12645750,0.918150
3,1990-1994,111,Accidental drug poisoning,21,KY,334,18834387,1.790240
3,1990-1994,111,Accidental drug poisoning,22,LA,315,21430164,1.508320
3,1990-1994,111,Accidental drug poisoning,23,ME,62,6188481,0.973980
3,1990-1994,111,Accidental drug poisoning,24,MD,125,24567426,0.536730
3,1990-1994,111,Accidental drug poisoning,25,MA,160,30219414,0.504310
3,1990-1994,111,Accidental drug poisoning,26,MI,410,47312659,0.878370
3,1990-1994,111,Accidental drug poisoning,27,MN,178,22477839,0.786330
3,1990-1994,111,Accidental drug poisoning,28,MS,172,13139775,1.377990
3,1990-1994,111,Accidental drug poisoning,29,MO,432,26100646,1.634080
3,1990-1994,111,Accidental drug poisoning,30,MT,44,4140582,1.081740
3,1990-1994,111,Accidental drug poisoning,31,NE,46,8050622,0.565320
3,1990-1994,111,Accidental drug poisoning,32,NV,162,6759884,2.287770
3,1990-1994,111,Accidental drug poisoning,33,NH,29,5608983,0.532500
3,1990-1994,111,Accidental drug poisoning,34,NJ,1147,39388593,2.774040
3,1990-1994,111,Accidental drug poisoning,35,NM,490,7984667,6.146370
3,1990-1994,111,Accidental drug poisoning,36,NY,3780,91194042,4.087790
3,1990-1994,111,Accidental drug poisoning,37,NC,527,34540347,1.516610
3,1990-1994,111,Accidental drug poisoning,38,ND,18,3198796,0.552130
3,1990-1994,111,Accidental drug poisoning,39,OH,841,55075902,1.540270
3,1990-1994,111,Accidental drug poisoning,40,OK,194,16074767,1.230480
3,1990-1994,111,Accidental drug poisoning,41,OR,482,14944214,3.166510
3,1990-1994,111,Accidental drug poisoning,42,PA,2354,60199031,3.919530
3,1990-1994,111,Accidental drug poisoning,44,RI,60,5057766,1.136110
3,1990-1994,111,Accidental drug poisoning,45,SC,333,18046282,1.859820
3,1990-1994,111,Accidental drug poisoning,46,SD,27,3565423,0.748370
3,1990-1994,111,Accidental drug poisoning,47,TN,441,25262536,1.734700
3,1990-1994,111,Accidental drug poisoning,48,TX,1933,88869927,2.170500
3,1990-1994,111,Accidental drug poisoning,49,UT,99,9198279,1.270540
3,1990-1994,111,Accidental drug poisoning,50,VT,27,2865699,0.926450
3,1990-1994,111,Accidental drug poisoning,51,VA,562,32005651,1.690380
3,1990-1994,111,Accidental drug poisoning,53,WA,693,25707076,2.639660
3,1990-1994,111,Accidental drug poisoning,54,WV,111,9036623,1.205980
3,1990-1994,111,Accidental drug poisoning,55,WI,257,25100077,1.011090
3,1990-1994,111,Accidental drug poisoning,56,WY,34,2332463,1.446570
4,1995-1999,8,Cancer,01,AL,47678,21830679,216.771820
4,1995-1999,8,Cancer,02,AK,3126,3070660,199.910280
4,1995-1999,8,Cancer,04,AZ,42266,23663594,179.882810
4,1995-1999,8,Cancer,05,AR,30201,12986747,215.675270
4,1995-1999,8,Cancer,06,CA,258959,162688305,188.310220
4,1995-1999,8,Cancer,08,CO,28445,20107575,175.414430
4,1995-1999,8,Cancer,09,CT,35503,16761930,196.642670
4,1995-1999,8,Cancer,10,DE,8374,3760523,226.185390
4,1995-1999,8,Cancer,11,DC,6904,2856073,249.895200
4,1995-1999,8,Cancer,12,FL,189755,75823519,196.529880
4,1995-1999,8,Cancer,13,GA,64574,38424082,206.509650
4,1995-1999,8,Cancer,15,HI,9447,6037782,162.423430
4,1995-1999,8,Cancer,16,ID,10191,6136929,184.511000
4,1995-1999,8,Cancer,17,IL,124022,60927016,212.463430
4,1995-1999,8,Cancer,18,IN,62923,29756588,216.541960
4,1995-1999,8,Cancer,19,IA,31825,14458998,191.870320
4,1995-1999,8,Cancer,20,KS,26290,13189789,192.286130
4,1995-1999,8,Cancer,21,KY,44642,19763152,229.541730
4,1995-1999,8,Cancer,22,LA,46740,22099882,234.987190
4,1995-1999,8,Cancer,23,ME,14901,6273249,217.517040
4,1995-1999,8,Cancer,24,MD,50812,25798320,217.711670
4,1995-1999,8,Cancer,25,MA,69385,31136442,211.824870
4,1995-1999,8,Cancer,26,MI,97766,48988965,208.067760
4,1995-1999,8,Cancer,27,MN,44006,23823290,190.398720
4,1995-1999,8,Cancer,28,MS,29454,13880990,223.731960
4,1995-1999,8,Cancer,29,MO,60725,27374706,211.289780
4,1995-1999,8,Cancer,30,MT,9005,4442610,195.643190
4,1995-1999,8,Cancer,31,NE,16626,8417730,187.330910
4,1995-1999,8,Cancer,32,NV,16426,8799911,210.621740
4,1995-1999,8,Cancer,33,NH,11998,5949659,211.632370
4,1995-1999,8,Cancer,34,NJ,91103,41098656,215.223030
4,1995-1999,8,Cancer,35,NM,13793,8849125,176.366710
4,1995-1999,8,Cancer,36,NY,188715,93407741,201.841270
4,1995-1999,8,Cancer,37,NC,76414,38260651,208.294440
4,1995-1999,8,Cancer,38,ND,6794,3239721,188.984010
4,1995-1999,8,Cancer,39,OH,125406,56369925,217.774300
4,1995-1999,8,Cancer,40,OK,35915,16863595,207.680500
4,1995-1999,8,Cancer,41,OR,34098,16482180,202.414880
4,1995-1999,8,Cancer,42,PA,151087,61156158,212.210460
4,1995-1999,8,Cancer,44,RI,12402,5134805,215.964410
4,1995-1999,8,Cancer,45,SC,38469,19298395,211.477600
4,1995-1999,8,Cancer,46,SD,7849,3720831,193.579000
4,1995-1999,8,Cancer,47,TN,59018,27451563,218.436510
4,1995-1999,8,Cancer,48,TX,160887,98755161,201.388910
4,1995-1999,8,Cancer,49,UT,11120,10571379,152.101790
4,1995-1999,8,Cancer,50,VT,6068,2985041,205.533770
4,1995-1999,8,Cancer,51,VA,64486,34151852,210.315180
4,1995-1999,8,Cancer,53,WA,50965,28337653,197.286940
4,1995-1999,8,Cancer,54,WV,23658,9093029,225.986450
4,1995-1999,8,Cancer,55,WI,53290,26311373,197.770940
4,1995-1999,8,Cancer,56,WY,4353,2445345,197.953500
4,1995-1999,19,Cancer of lung and bronchus,01,AL,14129,21830679,63.391970
4,1995-1999,19,Cancer of lung and bronchus,02,AK,926,3070660,59.079610
4,1995-1999,19,Cancer of lung and bronchus,04,AZ,11910,23663594,49.711470
4,1995-1999,19,Cancer of lung and bronchus,05,AR,9859,12986747,69.982600
4,1995-1999,19,Cancer of lung and bronchus,06,CA,68419,162688305,49.798490
4,1995-1999,19,Cancer of lung and bronchus,08,CO,6733,20107575,41.678270
4,1995-1999,19,Cancer of lung and bronchus,09,CT,9252,16761930,51.469240
4,1995-1999,19,Cancer of lung and bronchus,10,DE,2513,3760523,66.672530
4,1995-1999,19,Cancer of lung and bronchus,11,DC,1657,2856073,60.006320
4,1995-1999,19,Cancer of lung and bronchus,12,FL,57024,75823519,58.461390
4,1995-1999,19,Cancer of lung and bronchus,13,GA,19403,38424082,61.525480
4,1995-1999,19,Cancer of lung and bronchus,15,HI,2411,6037782,40.900670
4,1995-1999,19,Cancer of lung and bronchus,16,ID,2526,6136929,45.629310
4,1995-1999,19,Cancer of lung and bronchus,17,IL,34009,60927016,58.217530
4,1995-1999,19,Cancer of lung and bronchus,18,IN,19081,29756588,65.263930
4,1995-1999,19,Cancer of lung and bronchus,19,IA,8592,14458998,52.658380
4,1995-1999,19,Cancer of lung and bronchus,20,KS,7384,13189789,54.746220
4,1995-1999,19,Cancer of lung and bronchus,21,KY,15251,19763152,77.522360
4,1995-1999,19,Cancer of lung and bronchus,22,LA,13765,22099882,68.511110
4,1995-1999,19,Cancer of lung and bronchus,23,ME,4344,6273249,63.213880
4,1995-1999,19,Cancer of lung and bronchus,24,MD,14513,25798320,61.613530
4,1995-1999,19,Cancer of lung and bronchus,25,MA,18314,31136442,56.332150
4,1995-1999,19,Cancer of lung and bronchus,26,MI,27785,48988965,58.663310
4,1995-1999,19,Cancer of lung and bronchus,27,MN,10705,23823290,47.103420
4,1995-1999,19,Cancer of lung and bronchus,28,MS,9098,13880990,68.761380
4,1995-1999,19,Cancer of lung and bronchus,29,MO,18542,27374706,64.585980
4,1995-1999,19,Cancer of lung and bronchus,30,MT,2462,4442610,53.267220
4,1995-1999,19,Cancer of lung and bronchus,31,NE,4387,8417730,50.173390
4,1995-1999,19,Cancer of lung and bronchus,32,NV,5236,8799911,65.046820
4,1995-1999,19,Cancer of lung and bronchus,33,NH,3301,5949659,58.065350
4,1995-1999,19,Cancer of lung and bronchus,34,NJ,23627,41098656,55.520030
4,1995-1999,19,Cancer of lung and bronchus,35,NM,3179,8849125,40.197100
4,1995-1999,19,Cancer of lung and bronchus,36,NY,48191,93407741,51.436440
4,1995-1999,19,Cancer of lung and bronchus,37,NC,23006,38260651,61.705220
4,1995-1999,19,Cancer of lung and bronchus,38,ND,1600,3239721,45.708700
4,1995-1999,19,Cancer of lung and bronchus,39,OH,36458,56369925,62.737280
4,1995-1999,19,Cancer of lung and bronchus,40,OK,11464,16863595,65.986160
4,1995-1999,19,Cancer of lung and bronchus,41,OR,9809,16482180,58.341050
4,1995-1999,19,Cancer of lung and bronchus,42,PA,40690,61156158,56.803280
4,1995-1999,19,Cancer of lung and bronchus,44,RI,3536,5134805,62.030120
4,1995-1999,19,Cancer of lung and bronchus,45,SC,11198,19298395,60.219210
4,1995-1999,19,Cancer of lung and bronchus,46,SD,1970,3720831,49.280580
4,1995-1999,19,Cancer of lung and bronchus,47,TN,18820,27451563,68.819050
4,1995-1999,19,Cancer of lung and bronchus,48,TX,46699,98755161,58.309600
4,1995-1999,19,Cancer of lung and bronchus,49,UT,1861,10571379,25.486960
4,1995-1999,19,Cancer of lung and bronchus,50,VT,1629,2985041,55.169890
4,1995-1999,19,Cancer of lung and bronchus,51,VA,18799,34151852,60.667450
4,1995-1999,19,Cancer of lung and bronchus,53,WA,14596,28337653,56.646060
4,1995-1999,19,Cancer of lung and bronchus,54,WV,7687,9093029,72.303770
4,1995-1999,19,Cancer of lung and bronchus,55,WI,13276,26311373,49.581440
4,1995-1999,19,Cancer of lung and bronchus,56,WY,1107,2445345,49.923850
4,1995-1999,21,Cancer of breast,01,AL,3301,21830679,15.197840
4,1995-1999,21,Cancer of breast,02,AK,232,3070660,12.994580
4,1995-1999,21,Cancer of breast,04,AZ,3143,23663594,13.691200
4,1995-1999,21,Cancer of breast,05,AR,2018,12986747,14.768900
4,1995-1999,21,Cancer of breast,06,CA,20999,162688305,15.099100
4,1995-1999,21,Cancer of breast,08,CO,2332,20107575,13.913330
4,1995-1999,21,Cancer of breast,09,CT,2997,16761930,16.769460
4,1995-1999,21,Cancer of breast,10,DE,664,3760523,18.086630
4,1995-1999,21,Cancer of breast,11,DC,637,2856073,23.241430
4,1995-1999,21,Cancer of breast,12,FL,13573,75823519,14.835020
4,1995-1999,21,Cancer of breast,13,GA,5146,38424082,15.991520
4,1995-1999,21,Cancer of breast,15,HI,637,6037782,10.893860
4,1995-1999,21,Cancer of breast,16,ID,804,6136929,14.521620
4,1995-1999,21,Cancer of breast,17,IL,10350,60927016,17.809840
4,1995-1999,21,Cancer of breast,18,IN,4843,29756588,16.765480
4,1995-1999,21,Cancer of breast,19,IA,2519,14458998,15.523620
4,1995-1999,21,Cancer of breast,20,KS,2027,13189789,15.027410
4,1995-1999,21,Cancer of breast,21,KY,3085,19763152,15.944880
4,1995-1999,21,Cancer of breast,22,LA,3518,22099882,17.626100
4,1995-1999,21,Cancer of breast,23,ME,1072,6273249,15.848410
4,1995-1999,21,Cancer of breast,24,MD,4221,25798320,17.839220
4,1995-1999,21,Cancer of breast,25,MA,5699,31136442,17.570480
4,1995-1999,21,Cancer of breast,26,MI,7892,48988965,16.836790
4,1995-1999,21,Cancer of breast,27,MN,3598,23823290,15.540220
4,1995-1999,21,Cancer of breast,28,MS,2099,13880990,16.057750
4,1995-1999,21,Cancer of breast,29,MO,4529,27374706,16.012470
4,1995-1999,21,Cancer of breast,30,MT,666,4442610,14.520740
4,1995-1999,21,Cancer of breast,31,NE,1343,8417730,15.248460
4,1995-1999,21,Cancer of breast,32,NV,1116,8799911,14.370630
4,1995-1999,21,Cancer of breast,33,NH,932,5949659,16.313820
4,1995-1999,21,Cancer of breast,34,NJ,7733,41098656,18.402010
4,1995-1999,21,Cancer of breast,35,NM,1153,8849125,14.559650
4,1995-1999,21,Cancer of breast,36,NY,16918,93407741,18.195260
4,1995-1999,21,Cancer of breast,37,NC,5933,38260651,16.183460
4,1995-1999,21,Cancer of breast,38,ND,539,3239721,15.241240
4,1995-1999,21,Cancer of breast,39,OH,10060,56369925,17.674920
4,1995-1999,21,Cancer of breast,40,OK,2663,16863595,15.621280
4,1995-1999,21,Cancer of breast,41,OR,2562,16482180,15.291500
4,1995-1999,21,Cancer of breast,42,PA,12262,61156158,17.705560
4,1995-1999,21,Cancer of breast,44,RI,999,5134805,17.708470
4,1995-1999,21,Cancer of breast,45,SC,2940,19298395,16.180840
4,1995-1999,21,Cancer of breast,46,SD,556,3720831,13.992660
4,1995-1999,21,Cancer of breast,47,TN,4330,27451563,16.039330
4,1995-1999,21,Cancer of breast,48,TX,12274,98755161,15.086280
4,1995-1999,21,Cancer of breast,49,UT,986,10571379,13.318410
4,1995-1999,21,Cancer of breast,50,VT,472,2985041,15.862810
4,1995-1999,21,Cancer of breast,51,VA,5146,34151852,16.459200
4,1995-1999,21,Cancer of breast,53,WA,3890,28337653,14.879510
4,1995-1999,21,Cancer of breast,54,WV,1634,9093029,15.956100
4,1995-1999,21,Cancer of breast,55,WI,4192,26311373,15.642350
4,1995-1999,21,Cancer of breast,56,WY,331,2445345,14.799390
4,1995-1999,52,Heart disease,01,AL,67327,21830679,313.059970
4,1995-1999,52,Heart disease,02,AK,2746,3070660,216.361270
4,1995-1999,52,Heart disease,04,AZ,51983,23663594,230.749170
4,1995-1999,52,Heart disease,05,AR,42002,12986747,298.069570
4,1995-1999,52,Heart disease,06,CA,346852,162688305,261.374730
4,1995-1999,52,Heart disease,08,CO,32596,20107575,211.520810
4,1995-1999,52,Heart disease,09,CT,48217,16761930,261.300220
4,1995-1999,52,Heart disease,10,DE,9913,3760523,281.669000
4,1995-1999,52,Heart disease,11,DC,8220,2856073,298.296820
4,1995-1999,52,Heart disease,12,FL,251842,75823519,255.528440
4,1995-1999,52,Heart disease,13,GA,88188,38424082,297.369500
4,1995-1999,52,Heart disease,15,HI,12017,6037782,215.431740
4,1995-1999,52,Heart disease,16,ID,12326,6136929,227.135930
4,1995-1999,52,Heart disease,17,IL,169162,60927016,290.765810
4,1995-1999,52,Heart disease,18,IN,83701,29756588,291.849340
4,1995-1999,52,Heart disease,19,IA,45576,14458998,256.988900
4,1995-1999,52,Heart disease,20,KS,36333,13189789,252.362430
4,1995-1999,52,Heart disease,21,KY,60580,19763152,319.566530
4,1995-1999,52,Heart disease,22,LA,59637,22099882,310.051030
4,1995-1999,52,Heart disease,23,ME,17806,6273249,257.800670
4,1995-1999,52,Heart disease,24,MD,59855,25798320,268.592060
4,1995-1999,52,Heart disease,25,MA,81975,31136442,243.482790
4,1995-1999,52,Heart disease,26,MI,139109,48988965,304.023080
4,1995-1999,52,Heart disease,27,MN,48932,23823290,204.459630
4,1995-1999,52,Heart disease,28,MS,47714,13880990,364.725190
4,1995-1999,52,Heart disease,29,MO,91004,27374706,310.645700
4,1995-1999,52,Heart disease,30,MT,10309,4442610,224.687280
4,1995-1999,52,Heart disease,31,NE,24278,8417730,257.479810
4,1995-1999,52,Heart disease,32,NV,19882,8799911,286.640200
4,1995-1999,52,Heart disease,33,NH,14254,5949659,255.751610
4,1995-1999,52,Heart disease,34,NJ,118217,41098656,282.844370
4,1995-1999,52,Heart disease,35,NM,16444,8849125,221.166790
4,1995-1999,52,Heart disease,36,NY,305669,93407741,327.674200
4,1995-1999,52,Heart disease,37,NC,97236,38260651,276.040070
4,1995-1999,52,Heart disease,38,ND,9227,3239721,241.066300
4,1995-1999,52,Heart disease,39,OH,170470,56369925,301.020680
4,1995-1999,52,Heart disease,40,OK,56287,16863595,323.334020
4,1995-1999,52,Heart disease,41,OR,37279,16482180,220.235180
4,1995-1999,52,Heart disease,42,PA,212310,61156158,295.300920
4,1995-1999,52,Heart disease,44,RI,15914,5134805,266.319430
4,1995-1999,52,Heart disease,45,SC,50197,19298395,290.242520
4,1995-1999,52,Heart disease,46,SD,10736,3720831,250.338540
4,1995-1999,52,Heart disease,47,TN,81887,27451563,311.565530
4,1995-1999,52,Heart disease,48,TX,213949,98755161,279.067610
4,1995-1999,52,Heart disease,49,UT,14451,10571379,207.600710
4,1995-1999,52,Heart disease,50,VT,7396,2985041,250.784460
4,1995-1999,52,Heart disease,51,VA,78933,34151852,271.260050
4,1995-1999,52,Heart disease,53,WA,57207,28337653,225.015330
4,1995-1999,52,Heart disease,54,WV,34608,9093029,335.703590
4,1995-1999,52,Heart disease,55,WI,69827,26311373,253.124230
4,1995-1999,52,Heart disease,56,WY,5024,2445345,237.412840
4,1995-1999,66,Influenza and pneumonia,01,AL,6881,21830679,32.561550
4,1995-1999,66,Influenza and pneumonia,02,AK,237,3070660,22.008650
4,1995-1999,66,Influenza and pneumonia,04,AZ,6448,23663594,29.365190
4,1995-1999,66,Influenza and pneumonia,05,AR,4782,12986747,33.846770
4,1995-1999,66,Influenza and pneumonia,06,CA,51964,162688305,39.758470
4,1995-1999,66,Influenza and pneumonia,08,CO,4623,20107575,30.726230
4,1995-1999,66,Influenza and pneumonia,09,CT,5593,16761930,29.956510
4,1995-1999,66,Influenza and pneumonia,10,DE,1038,3760523,30.399550
4,1995-1999,66,Influenza and pneumonia,11,DC,931,2856073,33.773640
4,1995-1999,66,Influenza and pneumonia,12,FL,18989,75823519,19.439400
4,1995-1999,66,Influenza and pneumonia,13,GA,10213,38424082,35.509820
4,1995-1999,66,Influenza and pneumonia,15,HI,1622,6037782,29.976610
4,1995-1999,66,Influenza and pneumonia,16,ID,1648,6136929,30.725640
4,1995-1999,66,Influenza and pneumonia,17,IL,18656,60927016,32.079510
4,1995-1999,66,Influenza and pneumonia,18,IN,8502,29756588,29.886670
4,1995-1999,66,Influenza and pneumonia,19,IA,6015,14458998,32.459010
4,1995-1999,66,Influenza and pneumonia,20,KS,4438,13189789,29.763960
4,1995-1999,66,Influenza and pneumonia,21,KY,6784,19763152,36.508250
4,1995-1999,66,Influenza and pneumonia,22,LA,5298,22099882,28.229630
4,1995-1999,66,Influenza and pneumonia,23,ME,1929,6273249,27.777170
4,1995-1999,66,Influenza and pneumonia,24,MD,7029,25798320,32.440860
4,1995-1999,66,Influenza and pneumonia,25,MA,12980,31136442,37.830480
4,1995-1999,66,Influenza and pneumonia,26,MI,14204,48988965,31.486750
4,1995-1999,66,Influenza and pneumonia,27,MN,6569,23823290,26.552590
4,1995-1999,66,Influenza and pneumonia,28,MS,4749,13880990,36.353030
4,1995-1999,66,Influenza and pneumonia,29,MO,10754,27374706,36.255390
4,1995-1999,66,Influenza and pneumonia,30,MT,1492,4442610,32.699710
4,1995-1999,66,Influenza and pneumonia,31,NE,2858,8417730,29.240410
4,1995-1999,66,Influenza and pneumonia,32,NV,1876,8799911,28.850720
4,1995-1999,66,Influenza and pneumonia,33,NH,1144,5949659,20.728940
4,1995-1999,66,Influenza and pneumonia,34,NJ,11746,41098656,28.327770
4,1995-1999,66,Influenza and pneumonia,35,NM,2105,8849125,29.213820
4,1995-1999,66,Influenza and pneumonia,36,NY,32017,93407741,34.367200
4,1995-1999,66,Influenza and pneumonia,37,NC,12007,38260651,35.235610
4,1995-1999,66,Influenza and pneumonia,38,ND,1084,3239721,26.870250
4,1995-1999,66,Influenza and pneumonia,39,OH,16650,56369925,29.760250
4,1995-1999,66,Influenza and pneumonia,40,OK,6380,16863595,36.461820
4,1995-1999,66,Influenza and pneumonia,41,OR,4502,16482180,26.529140
4,1995-1999,66,Influenza and pneumonia,42,PA,20722,61156158,28.798840
4,1995-1999,66,Influenza and pneumonia,44,RI,1638,5134805,26.943160
4,1995-1999,66,Influenza and pneumonia,45,SC,5040,19298395,30.518690
4,1995-1999,66,Influenza and pneumonia,46,SD,1414,3720831,31.403650
4,1995-1999,66,Influenza and pneumonia,47,TN,9612,27451563,37.276390
4,1995-1999,66,Influenza and pneumonia,48,TX,20623,98755161,27.414290
4,1995-1999,66,Influenza and pneumonia,49,UT,2359,10571379,34.585910
